"date","inst","party","value","color"
2006-02-23,"Emnid","gru",8,"#4BA345"
2006-02-23,"Emnid","cdu",40,"#373737"
2006-02-23,"Emnid","afd",NA,"#34A3D2"
2006-02-23,"Emnid","lin",9,"#96276E"
2006-02-23,"Emnid","fdp",9,"#FFC700"
2006-02-23,"Emnid","pir",NA,"#E9872A"
2006-02-23,"Emnid","spd",30,"#DB4240"
2006-02-22,"Forsa","gru",9,"#4BA345"
2006-02-22,"Forsa","cdu",39,"#373737"
2006-02-22,"Forsa","afd",NA,"#34A3D2"
2006-02-22,"Forsa","lin",9,"#96276E"
2006-02-22,"Forsa","fdp",10,"#FFC700"
2006-02-22,"Forsa","pir",NA,"#E9872A"
2006-02-22,"Forsa","spd",28,"#DB4240"
2006-02-22,"Allensbach","gru",7.9,"#4BA345"
2006-02-22,"Allensbach","cdu",37.2,"#373737"
2006-02-22,"Allensbach","afd",NA,"#34A3D2"
2006-02-22,"Allensbach","lin",9.4,"#96276E"
2006-02-22,"Allensbach","fdp",9.8,"#FFC700"
2006-02-22,"Allensbach","pir",NA,"#E9872A"
2006-02-22,"Allensbach","spd",31.9,"#DB4240"
2006-02-17,"FGW","gru",9,"#4BA345"
2006-02-17,"FGW","cdu",46,"#373737"
2006-02-17,"FGW","afd",NA,"#34A3D2"
2006-02-17,"FGW","lin",6,"#96276E"
2006-02-17,"FGW","fdp",8,"#FFC700"
2006-02-17,"FGW","pir",NA,"#E9872A"
2006-02-17,"FGW","spd",29,"#DB4240"
2006-02-16,"Infratestdimap","gru",8,"#4BA345"
2006-02-16,"Infratestdimap","cdu",42,"#373737"
2006-02-16,"Infratestdimap","afd",NA,"#34A3D2"
2006-02-16,"Infratestdimap","lin",8,"#96276E"
2006-02-16,"Infratestdimap","fdp",9,"#FFC700"
2006-02-16,"Infratestdimap","pir",NA,"#E9872A"
2006-02-16,"Infratestdimap","spd",30,"#DB4240"
2006-02-15,"Forsa","gru",9,"#4BA345"
2006-02-15,"Forsa","cdu",40,"#373737"
2006-02-15,"Forsa","afd",NA,"#34A3D2"
2006-02-15,"Forsa","lin",8,"#96276E"
2006-02-15,"Forsa","fdp",9,"#FFC700"
2006-02-15,"Forsa","pir",NA,"#E9872A"
2006-02-15,"Forsa","spd",29,"#DB4240"
2006-02-14,"Emnid","gru",9,"#4BA345"
2006-02-14,"Emnid","cdu",39,"#373737"
2006-02-14,"Emnid","afd",NA,"#34A3D2"
2006-02-14,"Emnid","lin",9,"#96276E"
2006-02-14,"Emnid","fdp",9,"#FFC700"
2006-02-14,"Emnid","pir",NA,"#E9872A"
2006-02-14,"Emnid","spd",31,"#DB4240"
2006-02-13,"GMS","gru",8,"#4BA345"
2006-02-13,"GMS","cdu",39.7,"#373737"
2006-02-13,"GMS","afd",NA,"#34A3D2"
2006-02-13,"GMS","lin",7.9,"#96276E"
2006-02-13,"GMS","fdp",8,"#FFC700"
2006-02-13,"GMS","pir",NA,"#E9872A"
2006-02-13,"GMS","spd",33.2,"#DB4240"
2006-02-09,"Infratestdimap","gru",8,"#4BA345"
2006-02-09,"Infratestdimap","cdu",41,"#373737"
2006-02-09,"Infratestdimap","afd",NA,"#34A3D2"
2006-02-09,"Infratestdimap","lin",8,"#96276E"
2006-02-09,"Infratestdimap","fdp",8,"#FFC700"
2006-02-09,"Infratestdimap","pir",NA,"#E9872A"
2006-02-09,"Infratestdimap","spd",31,"#DB4240"
2006-02-08,"Forsa","gru",8,"#4BA345"
2006-02-08,"Forsa","cdu",41,"#373737"
2006-02-08,"Forsa","afd",NA,"#34A3D2"
2006-02-08,"Forsa","lin",8,"#96276E"
2006-02-08,"Forsa","fdp",9,"#FFC700"
2006-02-08,"Forsa","pir",NA,"#E9872A"
2006-02-08,"Forsa","spd",30,"#DB4240"
2006-02-07,"Emnid","gru",8,"#4BA345"
2006-02-07,"Emnid","cdu",40,"#373737"
2006-02-07,"Emnid","afd",NA,"#34A3D2"
2006-02-07,"Emnid","lin",9,"#96276E"
2006-02-07,"Emnid","fdp",9,"#FFC700"
2006-02-07,"Emnid","pir",NA,"#E9872A"
2006-02-07,"Emnid","spd",31,"#DB4240"
2006-02-02,"Infratestdimap","gru",7,"#4BA345"
2006-02-02,"Infratestdimap","cdu",40,"#373737"
2006-02-02,"Infratestdimap","afd",NA,"#34A3D2"
2006-02-02,"Infratestdimap","lin",9,"#96276E"
2006-02-02,"Infratestdimap","fdp",8,"#FFC700"
2006-02-02,"Infratestdimap","pir",NA,"#E9872A"
2006-02-02,"Infratestdimap","spd",32,"#DB4240"
2006-02-01,"Forsa","gru",8,"#4BA345"
2006-02-01,"Forsa","cdu",41,"#373737"
2006-02-01,"Forsa","afd",NA,"#34A3D2"
2006-02-01,"Forsa","lin",8,"#96276E"
2006-02-01,"Forsa","fdp",8,"#FFC700"
2006-02-01,"Forsa","pir",NA,"#E9872A"
2006-02-01,"Forsa","spd",31,"#DB4240"
2006-01-31,"Emnid","gru",8,"#4BA345"
2006-01-31,"Emnid","cdu",39,"#373737"
2006-01-31,"Emnid","afd",NA,"#34A3D2"
2006-01-31,"Emnid","lin",10,"#96276E"
2006-01-31,"Emnid","fdp",9,"#FFC700"
2006-01-31,"Emnid","pir",NA,"#E9872A"
2006-01-31,"Emnid","spd",30,"#DB4240"
2006-01-27,"FGW","gru",6,"#4BA345"
2006-01-27,"FGW","cdu",48,"#373737"
2006-01-27,"FGW","afd",NA,"#34A3D2"
2006-01-27,"FGW","lin",7,"#96276E"
2006-01-27,"FGW","fdp",7,"#FFC700"
2006-01-27,"FGW","pir",NA,"#E9872A"
2006-01-27,"FGW","spd",30,"#DB4240"
2006-01-26,"Infratestdimap","gru",8,"#4BA345"
2006-01-26,"Infratestdimap","cdu",40,"#373737"
2006-01-26,"Infratestdimap","afd",NA,"#34A3D2"
2006-01-26,"Infratestdimap","lin",9,"#96276E"
2006-01-26,"Infratestdimap","fdp",7,"#FFC700"
2006-01-26,"Infratestdimap","pir",NA,"#E9872A"
2006-01-26,"Infratestdimap","spd",33,"#DB4240"
2006-01-25,"Forsa","gru",8,"#4BA345"
2006-01-25,"Forsa","cdu",39,"#373737"
2006-01-25,"Forsa","afd",NA,"#34A3D2"
2006-01-25,"Forsa","lin",8,"#96276E"
2006-01-25,"Forsa","fdp",10,"#FFC700"
2006-01-25,"Forsa","pir",NA,"#E9872A"
2006-01-25,"Forsa","spd",31,"#DB4240"
2006-01-25,"Allensbach","gru",8.4,"#4BA345"
2006-01-25,"Allensbach","cdu",37.8,"#373737"
2006-01-25,"Allensbach","afd",NA,"#34A3D2"
2006-01-25,"Allensbach","lin",8.7,"#96276E"
2006-01-25,"Allensbach","fdp",9.8,"#FFC700"
2006-01-25,"Allensbach","pir",NA,"#E9872A"
2006-01-25,"Allensbach","spd",30.8,"#DB4240"
2006-01-24,"Emnid","gru",9,"#4BA345"
2006-01-24,"Emnid","cdu",38,"#373737"
2006-01-24,"Emnid","afd",NA,"#34A3D2"
2006-01-24,"Emnid","lin",9,"#96276E"
2006-01-24,"Emnid","fdp",9,"#FFC700"
2006-01-24,"Emnid","pir",NA,"#E9872A"
2006-01-24,"Emnid","spd",30,"#DB4240"
2006-01-23,"GMS","gru",7.8,"#4BA345"
2006-01-23,"GMS","cdu",38.7,"#373737"
2006-01-23,"GMS","afd",NA,"#34A3D2"
2006-01-23,"GMS","lin",9.7,"#96276E"
2006-01-23,"GMS","fdp",11.3,"#FFC700"
2006-01-23,"GMS","pir",NA,"#E9872A"
2006-01-23,"GMS","spd",30.5,"#DB4240"
2006-01-19,"Infratestdimap","gru",9,"#4BA345"
2006-01-19,"Infratestdimap","cdu",39,"#373737"
2006-01-19,"Infratestdimap","afd",NA,"#34A3D2"
2006-01-19,"Infratestdimap","lin",9,"#96276E"
2006-01-19,"Infratestdimap","fdp",8,"#FFC700"
2006-01-19,"Infratestdimap","pir",NA,"#E9872A"
2006-01-19,"Infratestdimap","spd",32,"#DB4240"
2006-01-18,"Forsa","gru",7,"#4BA345"
2006-01-18,"Forsa","cdu",38,"#373737"
2006-01-18,"Forsa","afd",NA,"#34A3D2"
2006-01-18,"Forsa","lin",8,"#96276E"
2006-01-18,"Forsa","fdp",12,"#FFC700"
2006-01-18,"Forsa","pir",NA,"#E9872A"
2006-01-18,"Forsa","spd",31,"#DB4240"
2006-01-17,"Emnid","gru",9,"#4BA345"
2006-01-17,"Emnid","cdu",38,"#373737"
2006-01-17,"Emnid","afd",NA,"#34A3D2"
2006-01-17,"Emnid","lin",10,"#96276E"
2006-01-17,"Emnid","fdp",10,"#FFC700"
2006-01-17,"Emnid","pir",NA,"#E9872A"
2006-01-17,"Emnid","spd",29,"#DB4240"
2006-01-13,"FGW","gru",9,"#4BA345"
2006-01-13,"FGW","cdu",43,"#373737"
2006-01-13,"FGW","afd",NA,"#34A3D2"
2006-01-13,"FGW","lin",6,"#96276E"
2006-01-13,"FGW","fdp",9,"#FFC700"
2006-01-13,"FGW","pir",NA,"#E9872A"
2006-01-13,"FGW","spd",31,"#DB4240"
2006-01-12,"Infratestdimap","gru",9,"#4BA345"
2006-01-12,"Infratestdimap","cdu",39,"#373737"
2006-01-12,"Infratestdimap","afd",NA,"#34A3D2"
2006-01-12,"Infratestdimap","lin",9,"#96276E"
2006-01-12,"Infratestdimap","fdp",8,"#FFC700"
2006-01-12,"Infratestdimap","pir",NA,"#E9872A"
2006-01-12,"Infratestdimap","spd",32,"#DB4240"
2006-01-11,"Forsa","gru",8,"#4BA345"
2006-01-11,"Forsa","cdu",37,"#373737"
2006-01-11,"Forsa","afd",NA,"#34A3D2"
2006-01-11,"Forsa","lin",8,"#96276E"
2006-01-11,"Forsa","fdp",11,"#FFC700"
2006-01-11,"Forsa","pir",NA,"#E9872A"
2006-01-11,"Forsa","spd",31,"#DB4240"
2006-01-09,"Emnid","gru",9,"#4BA345"
2006-01-09,"Emnid","cdu",39,"#373737"
2006-01-09,"Emnid","afd",NA,"#34A3D2"
2006-01-09,"Emnid","lin",8,"#96276E"
2006-01-09,"Emnid","fdp",9,"#FFC700"
2006-01-09,"Emnid","pir",NA,"#E9872A"
2006-01-09,"Emnid","spd",31,"#DB4240"
2006-01-05,"Infratestdimap","gru",9,"#4BA345"
2006-01-05,"Infratestdimap","cdu",39,"#373737"
2006-01-05,"Infratestdimap","afd",NA,"#34A3D2"
2006-01-05,"Infratestdimap","lin",9,"#96276E"
2006-01-05,"Infratestdimap","fdp",9,"#FFC700"
2006-01-05,"Infratestdimap","pir",NA,"#E9872A"
2006-01-05,"Infratestdimap","spd",31,"#DB4240"
2006-01-04,"Forsa","gru",9,"#4BA345"
2006-01-04,"Forsa","cdu",37,"#373737"
2006-01-04,"Forsa","afd",NA,"#34A3D2"
2006-01-04,"Forsa","lin",8,"#96276E"
2006-01-04,"Forsa","fdp",10,"#FFC700"
2006-01-04,"Forsa","pir",NA,"#E9872A"
2006-01-04,"Forsa","spd",32,"#DB4240"
2005-12-28,"Forsa","gru",8,"#4BA345"
2005-12-28,"Forsa","cdu",37,"#373737"
2005-12-28,"Forsa","afd",NA,"#34A3D2"
2005-12-28,"Forsa","lin",8,"#96276E"
2005-12-28,"Forsa","fdp",11,"#FFC700"
2005-12-28,"Forsa","pir",NA,"#E9872A"
2005-12-28,"Forsa","spd",32,"#DB4240"
2005-12-21,"Forsa","gru",8,"#4BA345"
2005-12-21,"Forsa","cdu",36,"#373737"
2005-12-21,"Forsa","afd",NA,"#34A3D2"
2005-12-21,"Forsa","lin",9,"#96276E"
2005-12-21,"Forsa","fdp",11,"#FFC700"
2005-12-21,"Forsa","pir",NA,"#E9872A"
2005-12-21,"Forsa","spd",32,"#DB4240"
2005-12-21,"Infratestdimap","gru",9,"#4BA345"
2005-12-21,"Infratestdimap","cdu",36,"#373737"
2005-12-21,"Infratestdimap","afd",NA,"#34A3D2"
2005-12-21,"Infratestdimap","lin",10,"#96276E"
2005-12-21,"Infratestdimap","fdp",9,"#FFC700"
2005-12-21,"Infratestdimap","pir",NA,"#E9872A"
2005-12-21,"Infratestdimap","spd",32,"#DB4240"
2005-12-21,"Allensbach","gru",8.2,"#4BA345"
2005-12-21,"Allensbach","cdu",36.3,"#373737"
2005-12-21,"Allensbach","afd",NA,"#34A3D2"
2005-12-21,"Allensbach","lin",9.1,"#96276E"
2005-12-21,"Allensbach","fdp",10.3,"#FFC700"
2005-12-21,"Allensbach","pir",NA,"#E9872A"
2005-12-21,"Allensbach","spd",32.6,"#DB4240"
2005-12-15,"Infratestdimap","gru",9,"#4BA345"
2005-12-15,"Infratestdimap","cdu",35,"#373737"
2005-12-15,"Infratestdimap","afd",NA,"#34A3D2"
2005-12-15,"Infratestdimap","lin",9,"#96276E"
2005-12-15,"Infratestdimap","fdp",10,"#FFC700"
2005-12-15,"Infratestdimap","pir",NA,"#E9872A"
2005-12-15,"Infratestdimap","spd",33,"#DB4240"
2005-12-14,"Forsa","gru",8,"#4BA345"
2005-12-14,"Forsa","cdu",36,"#373737"
2005-12-14,"Forsa","afd",NA,"#34A3D2"
2005-12-14,"Forsa","lin",9,"#96276E"
2005-12-14,"Forsa","fdp",12,"#FFC700"
2005-12-14,"Forsa","pir",NA,"#E9872A"
2005-12-14,"Forsa","spd",31,"#DB4240"
2005-12-09,"FGW","gru",8,"#4BA345"
2005-12-09,"FGW","cdu",43,"#373737"
2005-12-09,"FGW","afd",NA,"#34A3D2"
2005-12-09,"FGW","lin",6,"#96276E"
2005-12-09,"FGW","fdp",8,"#FFC700"
2005-12-09,"FGW","pir",NA,"#E9872A"
2005-12-09,"FGW","spd",33,"#DB4240"
2005-12-09,"GMS","gru",8.4,"#4BA345"
2005-12-09,"GMS","cdu",35.5,"#373737"
2005-12-09,"GMS","afd",NA,"#34A3D2"
2005-12-09,"GMS","lin",8.8,"#96276E"
2005-12-09,"GMS","fdp",9.4,"#FFC700"
2005-12-09,"GMS","pir",NA,"#E9872A"
2005-12-09,"GMS","spd",34.8,"#DB4240"
2005-12-08,"Infratestdimap","gru",9,"#4BA345"
2005-12-08,"Infratestdimap","cdu",36,"#373737"
2005-12-08,"Infratestdimap","afd",NA,"#34A3D2"
2005-12-08,"Infratestdimap","lin",8,"#96276E"
2005-12-08,"Infratestdimap","fdp",10,"#FFC700"
2005-12-08,"Infratestdimap","pir",NA,"#E9872A"
2005-12-08,"Infratestdimap","spd",34,"#DB4240"
2005-12-07,"Forsa","gru",9,"#4BA345"
2005-12-07,"Forsa","cdu",34,"#373737"
2005-12-07,"Forsa","afd",NA,"#34A3D2"
2005-12-07,"Forsa","lin",9,"#96276E"
2005-12-07,"Forsa","fdp",11,"#FFC700"
2005-12-07,"Forsa","pir",NA,"#E9872A"
2005-12-07,"Forsa","spd",33,"#DB4240"
2005-12-01,"Emnid","gru",9,"#4BA345"
2005-12-01,"Emnid","cdu",35,"#373737"
2005-12-01,"Emnid","afd",NA,"#34A3D2"
2005-12-01,"Emnid","lin",10,"#96276E"
2005-12-01,"Emnid","fdp",10,"#FFC700"
2005-12-01,"Emnid","pir",NA,"#E9872A"
2005-12-01,"Emnid","spd",32,"#DB4240"
2005-12-01,"Infratestdimap","gru",9,"#4BA345"
2005-12-01,"Infratestdimap","cdu",36,"#373737"
2005-12-01,"Infratestdimap","afd",NA,"#34A3D2"
2005-12-01,"Infratestdimap","lin",8,"#96276E"
2005-12-01,"Infratestdimap","fdp",10,"#FFC700"
2005-12-01,"Infratestdimap","pir",NA,"#E9872A"
2005-12-01,"Infratestdimap","spd",34,"#DB4240"
2005-11-30,"Forsa","gru",9,"#4BA345"
2005-11-30,"Forsa","cdu",35,"#373737"
2005-11-30,"Forsa","afd",NA,"#34A3D2"
2005-11-30,"Forsa","lin",9,"#96276E"
2005-11-30,"Forsa","fdp",12,"#FFC700"
2005-11-30,"Forsa","pir",NA,"#E9872A"
2005-11-30,"Forsa","spd",31,"#DB4240"
2005-11-29,"Emnid","gru",9,"#4BA345"
2005-11-29,"Emnid","cdu",34,"#373737"
2005-11-29,"Emnid","afd",NA,"#34A3D2"
2005-11-29,"Emnid","lin",11,"#96276E"
2005-11-29,"Emnid","fdp",10,"#FFC700"
2005-11-29,"Emnid","pir",NA,"#E9872A"
2005-11-29,"Emnid","spd",32,"#DB4240"
2005-11-25,"FGW","gru",9,"#4BA345"
2005-11-25,"FGW","cdu",40,"#373737"
2005-11-25,"FGW","afd",NA,"#34A3D2"
2005-11-25,"FGW","lin",7,"#96276E"
2005-11-25,"FGW","fdp",8,"#FFC700"
2005-11-25,"FGW","pir",NA,"#E9872A"
2005-11-25,"FGW","spd",35,"#DB4240"
2005-11-24,"Infratestdimap","gru",9,"#4BA345"
2005-11-24,"Infratestdimap","cdu",35,"#373737"
2005-11-24,"Infratestdimap","afd",NA,"#34A3D2"
2005-11-24,"Infratestdimap","lin",9,"#96276E"
2005-11-24,"Infratestdimap","fdp",10,"#FFC700"
2005-11-24,"Infratestdimap","pir",NA,"#E9872A"
2005-11-24,"Infratestdimap","spd",34,"#DB4240"
2005-11-23,"Forsa","gru",8,"#4BA345"
2005-11-23,"Forsa","cdu",33,"#373737"
2005-11-23,"Forsa","afd",NA,"#34A3D2"
2005-11-23,"Forsa","lin",10,"#96276E"
2005-11-23,"Forsa","fdp",12,"#FFC700"
2005-11-23,"Forsa","pir",NA,"#E9872A"
2005-11-23,"Forsa","spd",33,"#DB4240"
2005-11-23,"Allensbach","gru",8,"#4BA345"
2005-11-23,"Allensbach","cdu",35.7,"#373737"
2005-11-23,"Allensbach","afd",NA,"#34A3D2"
2005-11-23,"Allensbach","lin",8.9,"#96276E"
2005-11-23,"Allensbach","fdp",10.7,"#FFC700"
2005-11-23,"Allensbach","pir",NA,"#E9872A"
2005-11-23,"Allensbach","spd",32.6,"#DB4240"
2005-11-22,"Emnid","gru",10,"#4BA345"
2005-11-22,"Emnid","cdu",32,"#373737"
2005-11-22,"Emnid","afd",NA,"#34A3D2"
2005-11-22,"Emnid","lin",10,"#96276E"
2005-11-22,"Emnid","fdp",11,"#FFC700"
2005-11-22,"Emnid","pir",NA,"#E9872A"
2005-11-22,"Emnid","spd",32,"#DB4240"
2005-11-17,"Infratestdimap","gru",9,"#4BA345"
2005-11-17,"Infratestdimap","cdu",34,"#373737"
2005-11-17,"Infratestdimap","afd",NA,"#34A3D2"
2005-11-17,"Infratestdimap","lin",9,"#96276E"
2005-11-17,"Infratestdimap","fdp",11,"#FFC700"
2005-11-17,"Infratestdimap","pir",NA,"#E9872A"
2005-11-17,"Infratestdimap","spd",34,"#DB4240"
2005-11-15,"Emnid","gru",9,"#4BA345"
2005-11-15,"Emnid","cdu",35,"#373737"
2005-11-15,"Emnid","afd",NA,"#34A3D2"
2005-11-15,"Emnid","lin",10,"#96276E"
2005-11-15,"Emnid","fdp",11,"#FFC700"
2005-11-15,"Emnid","pir",NA,"#E9872A"
2005-11-15,"Emnid","spd",31,"#DB4240"
2005-11-15,"Forsa","gru",9,"#4BA345"
2005-11-15,"Forsa","cdu",32,"#373737"
2005-11-15,"Forsa","afd",NA,"#34A3D2"
2005-11-15,"Forsa","lin",9,"#96276E"
2005-11-15,"Forsa","fdp",12,"#FFC700"
2005-11-15,"Forsa","pir",NA,"#E9872A"
2005-11-15,"Forsa","spd",33,"#DB4240"
2005-11-14,"GMS","gru",8.9,"#4BA345"
2005-11-14,"GMS","cdu",36.5,"#373737"
2005-11-14,"GMS","afd",NA,"#34A3D2"
2005-11-14,"GMS","lin",8,"#96276E"
2005-11-14,"GMS","fdp",10.5,"#FFC700"
2005-11-14,"GMS","pir",NA,"#E9872A"
2005-11-14,"GMS","spd",33.5,"#DB4240"
2005-11-11,"FGW","gru",10,"#4BA345"
2005-11-11,"FGW","cdu",38,"#373737"
2005-11-11,"FGW","afd",NA,"#34A3D2"
2005-11-11,"FGW","lin",9,"#96276E"
2005-11-11,"FGW","fdp",9,"#FFC700"
2005-11-11,"FGW","pir",NA,"#E9872A"
2005-11-11,"FGW","spd",31,"#DB4240"
2005-11-10,"Infratestdimap","gru",8,"#4BA345"
2005-11-10,"Infratestdimap","cdu",36,"#373737"
2005-11-10,"Infratestdimap","afd",NA,"#34A3D2"
2005-11-10,"Infratestdimap","lin",10,"#96276E"
2005-11-10,"Infratestdimap","fdp",10,"#FFC700"
2005-11-10,"Infratestdimap","pir",NA,"#E9872A"
2005-11-10,"Infratestdimap","spd",33,"#DB4240"
2005-11-08,"Forsa","gru",9,"#4BA345"
2005-11-08,"Forsa","cdu",34,"#373737"
2005-11-08,"Forsa","afd",NA,"#34A3D2"
2005-11-08,"Forsa","lin",9,"#96276E"
2005-11-08,"Forsa","fdp",12,"#FFC700"
2005-11-08,"Forsa","pir",NA,"#E9872A"
2005-11-08,"Forsa","spd",32,"#DB4240"
2005-11-03,"Emnid","gru",9,"#4BA345"
2005-11-03,"Emnid","cdu",34,"#373737"
2005-11-03,"Emnid","afd",NA,"#34A3D2"
2005-11-03,"Emnid","lin",11,"#96276E"
2005-11-03,"Emnid","fdp",11,"#FFC700"
2005-11-03,"Emnid","pir",NA,"#E9872A"
2005-11-03,"Emnid","spd",31,"#DB4240"
2005-11-03,"Infratestdimap","gru",9,"#4BA345"
2005-11-03,"Infratestdimap","cdu",37,"#373737"
2005-11-03,"Infratestdimap","afd",NA,"#34A3D2"
2005-11-03,"Infratestdimap","lin",9,"#96276E"
2005-11-03,"Infratestdimap","fdp",10,"#FFC700"
2005-11-03,"Infratestdimap","pir",NA,"#E9872A"
2005-11-03,"Infratestdimap","spd",32,"#DB4240"
2005-11-02,"Forsa","gru",8,"#4BA345"
2005-11-02,"Forsa","cdu",35,"#373737"
2005-11-02,"Forsa","afd",NA,"#34A3D2"
2005-11-02,"Forsa","lin",8,"#96276E"
2005-11-02,"Forsa","fdp",11,"#FFC700"
2005-11-02,"Forsa","pir",NA,"#E9872A"
2005-11-02,"Forsa","spd",34,"#DB4240"
2005-11-01,"Emnid","gru",9,"#4BA345"
2005-11-01,"Emnid","cdu",34,"#373737"
2005-11-01,"Emnid","afd",NA,"#34A3D2"
2005-11-01,"Emnid","lin",10,"#96276E"
2005-11-01,"Emnid","fdp",10,"#FFC700"
2005-11-01,"Emnid","pir",NA,"#E9872A"
2005-11-01,"Emnid","spd",33,"#DB4240"
2005-10-28,"FGW","gru",8,"#4BA345"
2005-10-28,"FGW","cdu",40,"#373737"
2005-10-28,"FGW","afd",NA,"#34A3D2"
2005-10-28,"FGW","lin",7,"#96276E"
2005-10-28,"FGW","fdp",8,"#FFC700"
2005-10-28,"FGW","pir",NA,"#E9872A"
2005-10-28,"FGW","spd",36,"#DB4240"
2005-10-27,"Infratestdimap","gru",9,"#4BA345"
2005-10-27,"Infratestdimap","cdu",36,"#373737"
2005-10-27,"Infratestdimap","afd",NA,"#34A3D2"
2005-10-27,"Infratestdimap","lin",9,"#96276E"
2005-10-27,"Infratestdimap","fdp",9,"#FFC700"
2005-10-27,"Infratestdimap","pir",NA,"#E9872A"
2005-10-27,"Infratestdimap","spd",34,"#DB4240"
2005-10-26,"Emnid","gru",9,"#4BA345"
2005-10-26,"Emnid","cdu",35,"#373737"
2005-10-26,"Emnid","afd",NA,"#34A3D2"
2005-10-26,"Emnid","lin",10,"#96276E"
2005-10-26,"Emnid","fdp",9,"#FFC700"
2005-10-26,"Emnid","pir",NA,"#E9872A"
2005-10-26,"Emnid","spd",33,"#DB4240"
2005-10-26,"Forsa","gru",9,"#4BA345"
2005-10-26,"Forsa","cdu",36,"#373737"
2005-10-26,"Forsa","afd",NA,"#34A3D2"
2005-10-26,"Forsa","lin",9,"#96276E"
2005-10-26,"Forsa","fdp",10,"#FFC700"
2005-10-26,"Forsa","pir",NA,"#E9872A"
2005-10-26,"Forsa","spd",33,"#DB4240"
2005-10-20,"Infratestdimap","gru",8,"#4BA345"
2005-10-20,"Infratestdimap","cdu",37,"#373737"
2005-10-20,"Infratestdimap","afd",NA,"#34A3D2"
2005-10-20,"Infratestdimap","lin",9,"#96276E"
2005-10-20,"Infratestdimap","fdp",9,"#FFC700"
2005-10-20,"Infratestdimap","pir",NA,"#E9872A"
2005-10-20,"Infratestdimap","spd",34,"#DB4240"
2005-10-19,"Forsa","gru",9,"#4BA345"
2005-10-19,"Forsa","cdu",35,"#373737"
2005-10-19,"Forsa","afd",NA,"#34A3D2"
2005-10-19,"Forsa","lin",8,"#96276E"
2005-10-19,"Forsa","fdp",10,"#FFC700"
2005-10-19,"Forsa","pir",NA,"#E9872A"
2005-10-19,"Forsa","spd",34,"#DB4240"
2005-10-19,"Allensbach","gru",8.3,"#4BA345"
2005-10-19,"Allensbach","cdu",36.4,"#373737"
2005-10-19,"Allensbach","afd",NA,"#34A3D2"
2005-10-19,"Allensbach","lin",9.1,"#96276E"
2005-10-19,"Allensbach","fdp",9.6,"#FFC700"
2005-10-19,"Allensbach","pir",NA,"#E9872A"
2005-10-19,"Allensbach","spd",33.2,"#DB4240"
2005-10-18,"Emnid","gru",7,"#4BA345"
2005-10-18,"Emnid","cdu",37,"#373737"
2005-10-18,"Emnid","afd",NA,"#34A3D2"
2005-10-18,"Emnid","lin",10,"#96276E"
2005-10-18,"Emnid","fdp",9,"#FFC700"
2005-10-18,"Emnid","pir",NA,"#E9872A"
2005-10-18,"Emnid","spd",33,"#DB4240"
2005-10-17,"GMS","gru",9.4,"#4BA345"
2005-10-17,"GMS","cdu",38.3,"#373737"
2005-10-17,"GMS","afd",NA,"#34A3D2"
2005-10-17,"GMS","lin",6.6,"#96276E"
2005-10-17,"GMS","fdp",9.9,"#FFC700"
2005-10-17,"GMS","pir",NA,"#E9872A"
2005-10-17,"GMS","spd",32.5,"#DB4240"
2005-10-14,"FGW","gru",7,"#4BA345"
2005-10-14,"FGW","cdu",41,"#373737"
2005-10-14,"FGW","afd",NA,"#34A3D2"
2005-10-14,"FGW","lin",7,"#96276E"
2005-10-14,"FGW","fdp",7,"#FFC700"
2005-10-14,"FGW","pir",NA,"#E9872A"
2005-10-14,"FGW","spd",36,"#DB4240"
2005-10-13,"Infratestdimap","gru",8,"#4BA345"
2005-10-13,"Infratestdimap","cdu",37,"#373737"
2005-10-13,"Infratestdimap","afd",NA,"#34A3D2"
2005-10-13,"Infratestdimap","lin",8,"#96276E"
2005-10-13,"Infratestdimap","fdp",9,"#FFC700"
2005-10-13,"Infratestdimap","pir",NA,"#E9872A"
2005-10-13,"Infratestdimap","spd",34,"#DB4240"
2005-10-12,"Forsa","gru",8,"#4BA345"
2005-10-12,"Forsa","cdu",36,"#373737"
2005-10-12,"Forsa","afd",NA,"#34A3D2"
2005-10-12,"Forsa","lin",9,"#96276E"
2005-10-12,"Forsa","fdp",10,"#FFC700"
2005-10-12,"Forsa","pir",NA,"#E9872A"
2005-10-12,"Forsa","spd",34,"#DB4240"
2005-10-07,"FGW","gru",7,"#4BA345"
2005-10-07,"FGW","cdu",43,"#373737"
2005-10-07,"FGW","afd",NA,"#34A3D2"
2005-10-07,"FGW","lin",7,"#96276E"
2005-10-07,"FGW","fdp",6,"#FFC700"
2005-10-07,"FGW","pir",NA,"#E9872A"
2005-10-07,"FGW","spd",34,"#DB4240"
2005-10-06,"Infratestdimap","gru",8,"#4BA345"
2005-10-06,"Infratestdimap","cdu",36,"#373737"
2005-10-06,"Infratestdimap","afd",NA,"#34A3D2"
2005-10-06,"Infratestdimap","lin",8,"#96276E"
2005-10-06,"Infratestdimap","fdp",10,"#FFC700"
2005-10-06,"Infratestdimap","pir",NA,"#E9872A"
2005-10-06,"Infratestdimap","spd",34,"#DB4240"
2005-10-05,"Forsa","gru",8,"#4BA345"
2005-10-05,"Forsa","cdu",36,"#373737"
2005-10-05,"Forsa","afd",NA,"#34A3D2"
2005-10-05,"Forsa","lin",8,"#96276E"
